entity_kind,entity,rank_or_class,param,from_version,to_version,from_value,to_value,abs_delta,pct_delta
taxon,Mollusca,phylum,effort_price_elasticity,0.3.0,0.3.1,-1.32733,-1.32733,0.0,0.0
taxon,Mollusca,phylum,cooperation_propensity,0.3.0,0.3.1,0.452807,0.452807,0.0,0.0
taxon,Mollusca,phylum,inequity_sensitivity,0.3.0,0.3.1,0.54395,0.54395,0.0,0.0
taxon,Mollusca,phylum,punishment_propensity,0.3.0,0.3.1,0.430284,0.430284,0.0,0.0
taxon,Mollusca,phylum,tokenization_capacity,0.3.0,0.3.1,0.63036,0.63036,0.0,0.0
taxon,Mollusca,phylum,risk_preference,0.3.1,0.4.0,1.126646,1.060762,0.065884,0.058478
taxon,Mollusca,phylum,temporal_discount_rate,0.3.1,0.4.0,0.57648,0.595608,0.019128,0.033181
taxon,Mollusca,phylum,effort_price_elasticity,0.3.1,0.4.0,-1.32733,-1.32595,0.00138,0.00104
taxon,Mollusca,phylum,cooperation_propensity,0.3.1,0.4.0,0.452807,0.525376,0.072569,0.160265
taxon,Mollusca,phylum,inequity_sensitivity,0.3.1,0.4.0,0.54395,0.596806,0.052856,0.097171
taxon,Mollusca,phylum,punishment_propensity,0.3.1,0.4.0,0.430284,0.509885,0.079601,0.184996
taxon,Mollusca,phylum,tokenization_capacity,0.3.1,0.4.0,0.63036,0.614549,0.015811,0.025082
taxon,Mollusca,phylum,risk_preference,0.4.0,0.5.0,1.060762,1.14145,0.080688,0.076066
taxon,Mollusca,phylum,temporal_discount_rate,0.4.0,0.5.0,0.595608,0.53068,0.064928,0.109011
taxon,Mollusca,phylum,effort_price_elasticity,0.4.0,0.5.0,-1.32595,-1.401585,0.075635,0.057042
taxon,Mollusca,phylum,cooperation_propensity,0.4.0,0.5.0,0.525376,0.418315,0.107061,0.20378
taxon,Mollusca,phylum,inequity_sensitivity,0.4.0,0.5.0,0.596806,0.522812,0.073994,0.123983
taxon,Mollusca,phylum,punishment_propensity,0.4.0,0.5.0,0.509885,0.408859,0.101026,0.198135
taxon,Mollusca,phylum,tokenization_capacity,0.4.0,0.5.0,0.614549,0.629489,0.01494,0.024311
taxon,Acrididae,family,risk_preference,0.4.0,0.5.0,1.033545,0.933508,0.100037,0.09679
taxon,Acrididae,family,temporal_discount_rate,0.4.0,0.5.0,0.768088,0.667062,0.101026,0.131529
taxon,Acrididae,family,effort_price_elasticity,0.4.0,0.5.0,-0.795295,-0.614901,0.180394,0.226827
taxon,Acrididae,family,cooperation_propensity,0.4.0,0.5.0,0.549334,0.777858,0.228524,0.416002
taxon,Acrididae,family,inequity_sensitivity,0.4.0,0.5.0,0.62377,0.719432,0.095662,0.153361
taxon,Acrididae,family,punishment_propensity,0.4.0,0.5.0,0.554477,0.645417,0.09094,0.16401
taxon,Acrididae,family,tokenization_capacity,0.4.0,0.5.0,0.549417,0.606729,0.057312,0.104314
taxon,Anatidae,family,risk_preference,0.4.0,0.5.0,0.998629,1.025041,0.026412,0.026448
taxon,Anatidae,family,temporal_discount_rate,0.4.0,0.5.0,0.490508,0.457582,0.032926,0.067126
taxon,Anatidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.026496,-1.066556,0.04006,0.039026
taxon,Anatidae,family,cooperation_propensity,0.4.0,0.5.0,0.628712,0.62066,0.008052,0.012807
taxon,Anatidae,family,inequity_sensitivity,0.4.0,0.5.0,0.64774,0.639222,0.008518,0.01315
taxon,Anatidae,family,punishment_propensity,0.4.0,0.5.0,0.562193,0.53818,0.024013,0.042713
taxon,Anatidae,family,tokenization_capacity,0.4.0,0.5.0,0.741898,0.75287,0.010972,0.014789
taxon,Canidae,family,risk_preference,0.4.0,0.5.0,0.933597,1.01842,0.084823,0.090856
taxon,Canidae,family,temporal_discount_rate,0.4.0,0.5.0,0.489288,0.542516,0.053228,0.108787
taxon,Canidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.777009,-0.972826,0.195817,0.252014
taxon,Canidae,family,cooperation_propensity,0.4.0,0.5.0,0.687222,0.632213,0.055009,0.080045
taxon,Canidae,family,inequity_sensitivity,0.4.0,0.5.0,0.678646,0.687575,0.008929,0.013157
taxon,Canidae,family,punishment_propensity,0.4.0,0.5.0,0.600031,0.557389,0.042642,0.071066
taxon,Canidae,family,tokenization_capacity,0.4.0,0.5.0,0.760593,0.748497,0.012096,0.015903
taxon,Cervidae,family,risk_preference,0.4.0,0.5.0,0.944753,0.987745,0.042992,0.045506
taxon,Cervidae,family,temporal_discount_rate,0.4.0,0.5.0,0.492379,0.437164,0.055215,0.112139
taxon,Cervidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.971587,-1.039975,0.068388,0.070388
taxon,Cervidae,family,cooperation_propensity,0.4.0,0.5.0,0.665737,0.594013,0.071724,0.107736
taxon,Cervidae,family,inequity_sensitivity,0.4.0,0.5.0,0.667651,0.680539,0.012888,0.019303
taxon,Cervidae,family,punishment_propensity,0.4.0,0.5.0,0.586891,0.530429,0.056462,0.096205
taxon,Cervidae,family,tokenization_capacity,0.4.0,0.5.0,0.751749,0.714237,0.037512,0.0499
taxon,Cichlidae,family,risk_preference,0.4.0,0.5.0,1.01948,0.916871,0.102609,0.100648
taxon,Cichlidae,family,temporal_discount_rate,0.4.0,0.5.0,0.629535,0.638831,0.009296,0.014766
taxon,Cichlidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.115472,-0.89382,0.221652,0.198707
taxon,Cichlidae,family,cooperation_propensity,0.4.0,0.5.0,0.537245,0.643323,0.106078,0.197448
taxon,Cichlidae,family,inequity_sensitivity,0.4.0,0.5.0,0.58917,0.616197,0.027027,0.045873
taxon,Cichlidae,family,punishment_propensity,0.4.0,0.5.0,0.493996,0.53119,0.037194,0.075292
taxon,Cichlidae,family,tokenization_capacity,0.4.0,0.5.0,0.453634,0.511616,0.057982,0.127817
taxon,Delphinidae,family,risk_preference,0.4.0,0.5.0,0.91301,0.829966,0.083044,0.090956
taxon,Delphinidae,family,temporal_discount_rate,0.4.0,0.5.0,0.457124,0.318403,0.138721,0.303465
taxon,Delphinidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.883339,-0.881716,0.001623,0.001837
taxon,Delphinidae,family,cooperation_propensity,0.4.0,0.5.0,0.691651,0.837763,0.146112,0.211251
taxon,Delphinidae,family,inequity_sensitivity,0.4.0,0.5.0,0.681564,0.761655,0.080091,0.117511
taxon,Delphinidae,family,punishment_propensity,0.4.0,0.5.0,0.604728,0.678061,0.073333,0.121266
taxon,Delphinidae,family,tokenization_capacity,0.4.0,0.5.0,0.760804,0.88457,0.123766,0.162678
taxon,Ectobiidae,family,risk_preference,0.4.0,0.5.0,1.063202,1.237227,0.174025,0.16368
taxon,Ectobiidae,family,temporal_discount_rate,0.4.0,0.5.0,0.849515,0.993509,0.143994,0.169501
taxon,Ectobiidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.092823,-1.216251,0.123428,0.112944
taxon,Ectobiidae,family,cooperation_propensity,0.4.0,0.5.0,0.522496,0.421662,0.100834,0.192985
taxon,Ectobiidae,family,inequity_sensitivity,0.4.0,0.5.0,0.604697,0.458704,0.145993,0.241432
taxon,Ectobiidae,family,punishment_propensity,0.4.0,0.5.0,0.541144,0.418552,0.122592,0.226542
taxon,Ectobiidae,family,tokenization_capacity,0.4.0,0.5.0,0.537139,0.421689,0.11545,0.214935
taxon,Elephantidae,family,risk_preference,0.4.0,0.5.0,0.910259,0.790156,0.120103,0.131944
taxon,Elephantidae,family,temporal_discount_rate,0.4.0,0.5.0,0.466302,0.307005,0.159297,0.341618
taxon,Elephantidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.689931,-0.716054,0.026123,0.037863
taxon,Elephantidae,family,cooperation_propensity,0.4.0,0.5.0,0.67818,0.865889,0.187709,0.276783
taxon,Elephantidae,family,inequity_sensitivity,0.4.0,0.5.0,0.675931,0.818274,0.142343,0.210588
taxon,Elephantidae,family,punishment_propensity,0.4.0,0.5.0,0.605046,0.699675,0.094629,0.1564
taxon,Elephantidae,family,tokenization_capacity,0.4.0,0.5.0,0.759292,0.886886,0.127594,0.168043
taxon,Gadidae,family,risk_preference,0.4.0,0.5.0,1.029496,1.078823,0.049327,0.047914
taxon,Gadidae,family,temporal_discount_rate,0.4.0,0.5.0,0.625282,0.491422,0.13386,0.214079
taxon,Gadidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.296954,-1.449937,0.152983,0.117956
taxon,Gadidae,family,cooperation_propensity,0.4.0,0.5.0,0.519531,0.399413,0.120118,0.231205
taxon,Gadidae,family,inequity_sensitivity,0.4.0,0.5.0,0.582332,0.513408,0.068924,0.118359
taxon,Gadidae,family,punishment_propensity,0.4.0,0.5.0,0.487844,0.398308,0.089536,0.183534
taxon,Gadidae,family,tokenization_capacity,0.4.0,0.5.0,0.447005,0.372496,0.074509,0.166685
taxon,Laridae,family,risk_preference,0.4.0,0.5.0,1.001508,1.066432,0.064924,0.064826
taxon,Laridae,family,temporal_discount_rate,0.4.0,0.5.0,0.491284,0.458602,0.032682,0.066524
taxon,Laridae,family,effort_price_elasticity,0.4.0,0.5.0,-1.078766,-1.170858,0.092092,0.085368
taxon,Laridae,family,cooperation_propensity,0.4.0,0.5.0,0.623157,0.558371,0.064786,0.103964
taxon,Laridae,family,inequity_sensitivity,0.4.0,0.5.0,0.64469,0.610303,0.034387,0.053339
taxon,Laridae,family,punishment_propensity,0.4.0,0.5.0,0.560195,0.51203,0.048165,0.085979
taxon,Laridae,family,tokenization_capacity,0.4.0,0.5.0,0.739341,0.731932,0.007409,0.010021
taxon,Nymphalidae,family,risk_preference,0.4.0,0.5.0,1.055726,0.989158,0.066568,0.063054
taxon,Nymphalidae,family,temporal_discount_rate,0.4.0,0.5.0,0.778476,0.68995,0.088526,0.113717
taxon,Nymphalidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.00127,-0.881346,0.119924,0.119772
taxon,Nymphalidae,family,cooperation_propensity,0.4.0,0.5.0,0.520233,0.377184,0.143049,0.274971
taxon,Nymphalidae,family,inequity_sensitivity,0.4.0,0.5.0,0.611132,0.490169,0.120963,0.197933
taxon,Nymphalidae,family,punishment_propensity,0.4.0,0.5.0,0.540957,0.399339,0.141618,0.261792
taxon,Nymphalidae,family,tokenization_capacity,0.4.0,0.5.0,0.534235,0.369355,0.16488,0.308628
taxon,Phasianidae,family,risk_preference,0.4.0,0.5.0,0.99282,1.001154,0.008334,0.008394
taxon,Phasianidae,family,temporal_discount_rate,0.4.0,0.5.0,0.490048,0.435611,0.054437,0.111085
taxon,Phasianidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.970761,-1.012573,0.041812,0.043071
taxon,Phasianidae,family,cooperation_propensity,0.4.0,0.5.0,0.631106,0.629698,0.001408,0.002231
taxon,Phasianidae,family,inequity_sensitivity,0.4.0,0.5.0,0.650634,0.66342,0.012786,0.019652
taxon,Phasianidae,family,punishment_propensity,0.4.0,0.5.0,0.564757,0.549535,0.015222,0.026953
taxon,Phasianidae,family,tokenization_capacity,0.4.0,0.5.0,0.741428,0.75709,0.015662,0.021124
taxon,Phocidae,family,risk_preference,0.4.0,0.5.0,0.945494,0.971158,0.025664,0.027143
taxon,Phocidae,family,temporal_discount_rate,0.4.0,0.5.0,0.482553,0.32221,0.160343,0.332281
taxon,Phocidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.094523,-1.217338,0.122815,0.112209
taxon,Phocidae,family,cooperation_propensity,0.4.0,0.5.0,0.663779,0.433974,0.229805,0.346207
taxon,Phocidae,family,inequity_sensitivity,0.4.0,0.5.0,0.664386,0.467015,0.197371,0.297073
taxon,Phocidae,family,punishment_propensity,0.4.0,0.5.0,0.585173,0.398225,0.186948,0.319475
taxon,Phocidae,family,tokenization_capacity,0.4.0,0.5.0,0.754181,0.54097,0.213211,0.282705
taxon,Psittacidae,family,risk_preference,0.4.0,0.5.0,0.971866,0.897685,0.074181,0.076328
taxon,Psittacidae,family,temporal_discount_rate,0.4.0,0.5.0,0.491057,0.484362,0.006695,0.013634
taxon,Psittacidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.705655,-0.641374,0.064281,0.091094
taxon,Psittacidae,family,cooperation_propensity,0.4.0,0.5.0,0.652685,0.818277,0.165592,0.253709
taxon,Psittacidae,family,inequity_sensitivity,0.4.0,0.5.0,0.664565,0.772923,0.108358,0.163051
taxon,Psittacidae,family,punishment_propensity,0.4.0,0.5.0,0.579002,0.653392,0.07439,0.12848
taxon,Psittacidae,family,tokenization_capacity,0.4.0,0.5.0,0.748386,0.850047,0.101661,0.13584
taxon,Salmonidae,family,risk_preference,0.4.0,0.5.0,1.037799,1.078062,0.040263,0.038797
taxon,Salmonidae,family,temporal_discount_rate,0.4.0,0.5.0,0.584185,0.490348,0.093837,0.160629
taxon,Salmonidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.305082,-1.334346,0.029264,0.022423
taxon,Salmonidae,family,cooperation_propensity,0.4.0,0.5.0,0.504982,0.441637,0.063345,0.12544
taxon,Salmonidae,family,inequity_sensitivity,0.4.0,0.5.0,0.577898,0.544313,0.033585,0.058116
taxon,Salmonidae,family,punishment_propensity,0.4.0,0.5.0,0.477931,0.418246,0.059685,0.124882
taxon,Salmonidae,family,tokenization_capacity,0.4.0,0.5.0,0.43788,0.392023,0.045857,0.104725
taxon,Sphingidae,family,risk_preference,0.4.0,0.5.0,1.059004,1.17337,0.114366,0.107994
taxon,Sphingidae,family,temporal_discount_rate,0.4.0,0.5.0,0.825883,0.894079,0.068196,0.082573
taxon,Sphingidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.076635,-1.181234,0.104599,0.097154
taxon,Sphingidae,family,cooperation_propensity,0.4.0,0.5.0,0.514676,0.373026,0.14165,0.275222
taxon,Sphingidae,family,inequity_sensitivity,0.4.0,0.5.0,0.607098,0.504385,0.102713,0.169187
taxon,Sphingidae,family,punishment_propensity,0.4.0,0.5.0,0.539691,0.400982,0.138709,0.257016
taxon,Sphingidae,family,tokenization_capacity,0.4.0,0.5.0,0.533303,0.373549,0.159754,0.299556
taxon,Struthionidae,family,risk_preference,0.4.0,0.5.0,0.996262,1.016082,0.01982,0.019894
taxon,Struthionidae,family,temporal_discount_rate,0.4.0,0.5.0,0.477472,0.300456,0.177016,0.370736
taxon,Struthionidae,family,effort_price_elasticity,0.4.0,0.5.0,-1.115723,-1.222213,0.10649,0.095445
taxon,Struthionidae,family,cooperation_propensity,0.4.0,0.5.0,0.621112,0.526414,0.094698,0.152465
taxon,Struthionidae,family,inequity_sensitivity,0.4.0,0.5.0,0.647179,0.631996,0.015183,0.02346
taxon,Struthionidae,family,punishment_propensity,0.4.0,0.5.0,0.559524,0.489489,0.070035,0.125169
taxon,Struthionidae,family,tokenization_capacity,0.4.0,0.5.0,0.738079,0.689115,0.048964,0.06634
taxon,Suidae,family,risk_preference,0.4.0,0.5.0,0.946569,0.972133,0.025564,0.027007
taxon,Suidae,family,temporal_discount_rate,0.4.0,0.5.0,0.492082,0.432781,0.059301,0.12051
taxon,Suidae,family,effort_price_elasticity,0.4.0,0.5.0,-0.887524,-0.89018,0.002656,0.002993
taxon,Suidae,family,cooperation_propensity,0.4.0,0.5.0,0.672671,0.701411,0.02874,0.042725
taxon,Suidae,family,inequity_sensitivity,0.4.0,0.5.0,0.671069,0.737607,0.066538,0.099152
taxon,Suidae,family,punishment_propensity,0.4.0,0.5.0,0.591015,0.601918,0.010903,0.018448
taxon,Suidae,family,tokenization_capacity,0.4.0,0.5.0,0.754338,0.787954,0.033616,0.044564
taxon,Anseriformes,order,risk_preference,0.4.0,0.5.0,0.998629,1.025041,0.026412,0.026448
taxon,Anseriformes,order,temporal_discount_rate,0.4.0,0.5.0,0.490508,0.457582,0.032926,0.067126
taxon,Anseriformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.026496,-1.066556,0.04006,0.039026
taxon,Anseriformes,order,cooperation_propensity,0.4.0,0.5.0,0.628712,0.62066,0.008052,0.012807
taxon,Anseriformes,order,inequity_sensitivity,0.4.0,0.5.0,0.64774,0.639222,0.008518,0.01315
taxon,Anseriformes,order,punishment_propensity,0.4.0,0.5.0,0.562193,0.53818,0.024013,0.042713
taxon,Anseriformes,order,tokenization_capacity,0.4.0,0.5.0,0.741898,0.75287,0.010972,0.014789
taxon,Artiodactyla,order,risk_preference,0.4.0,0.5.0,0.945663,0.983273,0.03761,0.039771
taxon,Artiodactyla,order,temporal_discount_rate,0.4.0,0.5.0,0.49223,0.435908,0.056322,0.114422
taxon,Artiodactyla,order,effort_price_elasticity,0.4.0,0.5.0,-0.929476,-0.997066,0.06759,0.072718
taxon,Artiodactyla,order,cooperation_propensity,0.4.0,0.5.0,0.669211,0.624777,0.044434,0.066398
taxon,Artiodactyla,order,inequity_sensitivity,0.4.0,0.5.0,0.669363,0.696886,0.027523,0.041118
taxon,Artiodactyla,order,punishment_propensity,0.4.0,0.5.0,0.588957,0.550907,0.03805,0.064606
taxon,Artiodactyla,order,tokenization_capacity,0.4.0,0.5.0,0.753046,0.735353,0.017693,0.023495
taxon,Blattodea,order,risk_preference,0.4.0,0.5.0,1.063202,1.186839,0.123637,0.116287
taxon,Blattodea,order,temporal_discount_rate,0.4.0,0.5.0,0.849515,0.94939,0.099875,0.117567
taxon,Blattodea,order,effort_price_elasticity,0.4.0,0.5.0,-1.092823,-1.084323,0.0085,0.007778
taxon,Blattodea,order,cooperation_propensity,0.4.0,0.5.0,0.522496,0.413348,0.109148,0.208897
taxon,Blattodea,order,inequity_sensitivity,0.4.0,0.5.0,0.604697,0.45791,0.146787,0.242745
taxon,Blattodea,order,punishment_propensity,0.4.0,0.5.0,0.541144,0.405781,0.135363,0.250142
taxon,Blattodea,order,tokenization_capacity,0.4.0,0.5.0,0.537139,0.396546,0.140593,0.261744
taxon,Carnivora,order,risk_preference,0.4.0,0.5.0,0.938885,0.989755,0.05087,0.054181
taxon,Carnivora,order,temporal_discount_rate,0.4.0,0.5.0,0.486295,0.438863,0.047432,0.097538
taxon,Carnivora,order,effort_price_elasticity,0.4.0,0.5.0,-0.918132,-1.039319,0.121187,0.131993
taxon,Carnivora,order,cooperation_propensity,0.4.0,0.5.0,0.676802,0.606617,0.070185,0.103701
taxon,Carnivora,order,inequity_sensitivity,0.4.0,0.5.0,0.672308,0.657368,0.01494,0.022222
taxon,Carnivora,order,punishment_propensity,0.4.0,0.5.0,0.593427,0.536539,0.056888,0.095864
taxon,Carnivora,order,tokenization_capacity,0.4.0,0.5.0,0.757743,0.72234,0.035403,0.046722
taxon,Cetacea,order,risk_preference,0.4.0,0.5.0,0.91301,0.829966,0.083044,0.090956
taxon,Cetacea,order,temporal_discount_rate,0.4.0,0.5.0,0.457124,0.318403,0.138721,0.303465
taxon,Cetacea,order,effort_price_elasticity,0.4.0,0.5.0,-0.883339,-0.881716,0.001623,0.001837
taxon,Cetacea,order,cooperation_propensity,0.4.0,0.5.0,0.691651,0.837763,0.146112,0.211251
taxon,Cetacea,order,inequity_sensitivity,0.4.0,0.5.0,0.681564,0.761655,0.080091,0.117511
taxon,Cetacea,order,punishment_propensity,0.4.0,0.5.0,0.604728,0.678061,0.073333,0.121266
taxon,Cetacea,order,tokenization_capacity,0.4.0,0.5.0,0.760804,0.88457,0.123766,0.162678
taxon,Charadriiformes,order,risk_preference,0.4.0,0.5.0,1.001508,1.066432,0.064924,0.064826
taxon,Charadriiformes,order,temporal_discount_rate,0.4.0,0.5.0,0.491284,0.458602,0.032682,0.066524
taxon,Charadriiformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.078766,-1.170858,0.092092,0.085368
taxon,Charadriiformes,order,cooperation_propensity,0.4.0,0.5.0,0.623157,0.558371,0.064786,0.103964
taxon,Charadriiformes,order,inequity_sensitivity,0.4.0,0.5.0,0.64469,0.610303,0.034387,0.053339
taxon,Charadriiformes,order,punishment_propensity,0.4.0,0.5.0,0.560195,0.51203,0.048165,0.085979
taxon,Charadriiformes,order,tokenization_capacity,0.4.0,0.5.0,0.739341,0.731932,0.007409,0.010021
taxon,Cichliformes,order,risk_preference,0.4.0,0.5.0,1.01948,0.916871,0.102609,0.100648
taxon,Cichliformes,order,temporal_discount_rate,0.4.0,0.5.0,0.629535,0.638831,0.009296,0.014766
taxon,Cichliformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.115472,-0.89382,0.221652,0.198707
taxon,Cichliformes,order,cooperation_propensity,0.4.0,0.5.0,0.537245,0.643323,0.106078,0.197448
taxon,Cichliformes,order,inequity_sensitivity,0.4.0,0.5.0,0.58917,0.616197,0.027027,0.045873
taxon,Cichliformes,order,punishment_propensity,0.4.0,0.5.0,0.493996,0.53119,0.037194,0.075292
taxon,Cichliformes,order,tokenization_capacity,0.4.0,0.5.0,0.453634,0.511616,0.057982,0.127817
taxon,Gadiformes,order,risk_preference,0.4.0,0.5.0,1.029496,1.078823,0.049327,0.047914
taxon,Gadiformes,order,temporal_discount_rate,0.4.0,0.5.0,0.625282,0.491422,0.13386,0.214079
taxon,Gadiformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.296954,-1.449937,0.152983,0.117956
taxon,Gadiformes,order,cooperation_propensity,0.4.0,0.5.0,0.519531,0.399413,0.120118,0.231205
taxon,Gadiformes,order,inequity_sensitivity,0.4.0,0.5.0,0.582332,0.513408,0.068924,0.118359
taxon,Gadiformes,order,punishment_propensity,0.4.0,0.5.0,0.487844,0.398308,0.089536,0.183534
taxon,Gadiformes,order,tokenization_capacity,0.4.0,0.5.0,0.447005,0.372496,0.074509,0.166685
taxon,Galliformes,order,risk_preference,0.4.0,0.5.0,0.99282,1.001154,0.008334,0.008394
taxon,Galliformes,order,temporal_discount_rate,0.4.0,0.5.0,0.490048,0.435611,0.054437,0.111085
taxon,Galliformes,order,effort_price_elasticity,0.4.0,0.5.0,-0.970761,-1.012573,0.041812,0.043071
taxon,Galliformes,order,cooperation_propensity,0.4.0,0.5.0,0.631106,0.629698,0.001408,0.002231
taxon,Galliformes,order,inequity_sensitivity,0.4.0,0.5.0,0.650634,0.66342,0.012786,0.019652
taxon,Galliformes,order,punishment_propensity,0.4.0,0.5.0,0.564757,0.549535,0.015222,0.026953
taxon,Galliformes,order,tokenization_capacity,0.4.0,0.5.0,0.741428,0.75709,0.015662,0.021124
taxon,Lepidoptera,order,risk_preference,0.4.0,0.5.0,1.057356,1.081371,0.024015,0.022712
taxon,Lepidoptera,order,temporal_discount_rate,0.4.0,0.5.0,0.802044,0.816589,0.014545,0.018135
taxon,Lepidoptera,order,effort_price_elasticity,0.4.0,0.5.0,-1.038738,-0.972304,0.066434,0.063956
taxon,Lepidoptera,order,cooperation_propensity,0.4.0,0.5.0,0.51747,0.365324,0.152146,0.294019
taxon,Lepidoptera,order,inequity_sensitivity,0.4.0,0.5.0,0.609126,0.474484,0.134642,0.221041
taxon,Lepidoptera,order,punishment_propensity,0.4.0,0.5.0,0.540328,0.383321,0.157007,0.290577
taxon,Lepidoptera,order,tokenization_capacity,0.4.0,0.5.0,0.533772,0.354768,0.179004,0.335357
taxon,Orthoptera,order,risk_preference,0.4.0,0.5.0,1.033545,1.032805,0.00074,0.000716
taxon,Orthoptera,order,temporal_discount_rate,0.4.0,0.5.0,0.768088,0.782241,0.014153,0.018426
taxon,Orthoptera,order,effort_price_elasticity,0.4.0,0.5.0,-0.795295,-0.831058,0.035763,0.044968
taxon,Orthoptera,order,cooperation_propensity,0.4.0,0.5.0,0.549334,0.637512,0.088178,0.160518
taxon,Orthoptera,order,inequity_sensitivity,0.4.0,0.5.0,0.62377,0.63319,0.00942,0.015102
taxon,Orthoptera,order,punishment_propensity,0.4.0,0.5.0,0.554477,0.559463,0.004986,0.008992
taxon,Orthoptera,order,tokenization_capacity,0.4.0,0.5.0,0.549417,0.531047,0.01837,0.033435
taxon,Proboscidea,order,risk_preference,0.4.0,0.5.0,0.910259,0.790156,0.120103,0.131944
taxon,Proboscidea,order,temporal_discount_rate,0.4.0,0.5.0,0.466302,0.307005,0.159297,0.341618
taxon,Proboscidea,order,effort_price_elasticity,0.4.0,0.5.0,-0.689931,-0.716054,0.026123,0.037863
taxon,Proboscidea,order,cooperation_propensity,0.4.0,0.5.0,0.67818,0.865889,0.187709,0.276783
taxon,Proboscidea,order,inequity_sensitivity,0.4.0,0.5.0,0.675931,0.818274,0.142343,0.210588
taxon,Proboscidea,order,punishment_propensity,0.4.0,0.5.0,0.605046,0.699675,0.094629,0.1564
taxon,Proboscidea,order,tokenization_capacity,0.4.0,0.5.0,0.759292,0.886886,0.127594,0.168043
taxon,Salmoniformes,order,risk_preference,0.4.0,0.5.0,1.037799,1.078062,0.040263,0.038797
taxon,Salmoniformes,order,temporal_discount_rate,0.4.0,0.5.0,0.584185,0.490348,0.093837,0.160629
taxon,Salmoniformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.305082,-1.334346,0.029264,0.022423
taxon,Salmoniformes,order,cooperation_propensity,0.4.0,0.5.0,0.504982,0.441637,0.063345,0.12544
taxon,Salmoniformes,order,inequity_sensitivity,0.4.0,0.5.0,0.577898,0.544313,0.033585,0.058116
taxon,Salmoniformes,order,punishment_propensity,0.4.0,0.5.0,0.477931,0.418246,0.059685,0.124882
taxon,Salmoniformes,order,tokenization_capacity,0.4.0,0.5.0,0.43788,0.392023,0.045857,0.104725
taxon,Struthioniformes,order,risk_preference,0.4.0,0.5.0,0.996262,1.016082,0.01982,0.019894
taxon,Struthioniformes,order,temporal_discount_rate,0.4.0,0.5.0,0.477472,0.300456,0.177016,0.370736
taxon,Struthioniformes,order,effort_price_elasticity,0.4.0,0.5.0,-1.115723,-1.222213,0.10649,0.095445
taxon,Struthioniformes,order,cooperation_propensity,0.4.0,0.5.0,0.621112,0.526414,0.094698,0.152465
taxon,Struthioniformes,order,inequity_sensitivity,0.4.0,0.5.0,0.647179,0.631996,0.015183,0.02346
taxon,Struthioniformes,order,punishment_propensity,0.4.0,0.5.0,0.559524,0.489489,0.070035,0.125169
taxon,Struthioniformes,order,tokenization_capacity,0.4.0,0.5.0,0.738079,0.689115,0.048964,0.06634
species,Apis mellifera,Insecta,risk_preference,0.3.0,0.3.1,0.929561,0.929561,0.0,0.0
species,Apis mellifera,Insecta,temporal_discount_rate,0.3.0,0.3.1,0.718655,0.718655,0.0,0.0
species,Apis mellifera,Insecta,effort_price_elasticity,0.3.0,0.3.1,-0.62062,-0.62062,0.0,0.0
species,Apis mellifera,Insecta,cooperation_propensity,0.3.0,0.3.1,0.777867,0.777867,0.0,0.0
species,Apis mellifera,Insecta,inequity_sensitivity,0.3.0,0.3.1,0.697761,0.697761,0.0,0.0
species,Apis mellifera,Insecta,punishment_propensity,0.3.0,0.3.1,0.620987,0.620987,0.0,0.0
species,Apis mellifera,Insecta,tokenization_capacity,0.3.0,0.3.1,0.625887,0.625887,0.0,0.0
species,Apis mellifera,Insecta,risk_preference,0.3.1,0.4.0,0.929561,1.006816,0.077255,0.083109
species,Apis mellifera,Insecta,temporal_discount_rate,0.3.1,0.4.0,0.718655,0.771114,0.052459,0.072996
species,Apis mellifera,Insecta,effort_price_elasticity,0.3.1,0.4.0,-0.62062,-0.56935,0.05127,0.082611
species,Apis mellifera,Insecta,cooperation_propensity,0.3.1,0.4.0,0.777867,0.56648,0.211387,0.271752
species,Apis mellifera,Insecta,inequity_sensitivity,0.3.1,0.4.0,0.697761,0.638577,0.059184,0.08482
species,Apis mellifera,Insecta,punishment_propensity,0.3.1,0.4.0,0.620987,0.53599,0.084997,0.136874
species,Apis mellifera,Insecta,tokenization_capacity,0.3.1,0.4.0,0.625887,0.565976,0.059911,0.095722
species,Apis mellifera,Insecta,risk_preference,0.4.0,0.5.0,1.006816,0.916435,0.090381,0.089769
